CAMIS,DBA,Lat,Lng,Cuisine,Grade
40805827,LAHORE DELICATESSEN,40.7247678,-73.9963895,Bangladeshi,A
50059582,EAT HALAL INTERNATIONAL,40.6843768,-73.9788467,Middle Eastern,B
50016600,SUBWAY,40.823888,-73.835854,Sandwiches,A
40510804,WOODROW DINER,40.5427633,-74.2071234,American,A
41541625,LI'S GOLDEN CITY RESTAURANT,40.853859,-73.8887885,Chinese,A
50005800,SUPER TIGER DELI,40.7532544,-73.7801843,American,A
41711365,HOMETOWN CUISINE,40.6406027,-74.0039066,Chinese,A
41452725,TASTE OF GEORGIA,40.6097384,-73.9553363,Eastern European,A
50033103,JONGRO BBQ,40.7638225,-73.8094782,Asian,B
41360078,ROMANCE BAR AND RESTAURANT,40.6322575,-74.1549863,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50001925,BANTAM BAGELS,40.7319677,-74.0031996,Bagels/Pretzels,A
40640495,3 GUYS RESTURANT,40.7826731,-73.9577831,American,A
41653084,CAPY,40.6419367,-74.0139657,Bakery,A
50058921,PIERS PIZZA COMPANY,40.747577,-74.0086437,Pizza,A
50044480,BEER SHOP,40.7840577,-73.9778725,American,A
40557279,BENNIE'S THAI CAFE,40.709189,-74.005899,Thai,A
40863335,RITZ WEST INDIAN CUISINE,40.6566554,-73.9268636,Caribbean,A
41545616,GYRO KING,40.6349655,-73.9627721,Pakistani,A
41157609,TONY'S PIZZA PASTA & GYRO,40.8658662,-73.9269126,Pizza,A
41129116,DUNKIN' DONUTS,40.5880656,-74.1651677,Donuts,A
50057434,Havana Social,40.7162146,-73.9627437,Italian,A
50037645,JOE'S PIZZA,40.7168952,-73.9589647,Pizza,A
40366379,BLARNEY ROCK,40.7499707,-73.9900142,Irish,A
40368824,DOUBLES CLUB,40.7645086,-73.9727118,American,A
41529719,WING HUA II,40.6436257,-73.9774858,Chinese,A
50000188,HOME GARDEN,40.8428718,-73.8932272,Chinese,B
41577304,WRAY'S CARIBBEAN AND SEAFOOD CUISINE,40.6937488,-73.9647771,Caribbean,A
50002620,ADYAR ANANDA BHAVAN,40.7593755,-73.9624853,Indian,A
40881703,BARI SANDWICH SHOP,40.645585,-74.0226848,Delicatessen,B
40592811,SALTY DOG RESTAURANT,40.6310819,-74.0276496,American,A
50059153,PAN RICO AMBATENO,40.7002584,-73.9470342,Spanish,B
40513217,B66 CLUB,40.622615,-73.998262,Russian,A
50017822,DON LEO'S PLACE,40.8184132,-73.8626176,Spanish,B
50046856,THE GREAT NORTHERN DELI AND DANISH DOGS,40.7525703,-73.9776273,Delicatessen,A
50048243,DUNKIN DONUTS BASKIN ROBBINS,40.691048,-73.9243706,Donuts,A
41391483,NEW FLUSHING BAKERY,40.7595864,-73.8305207,Bakery,A
41611854,DUNKIN' DONUTS,40.724247,-73.7945861,Donuts,A
50033207,ISTANBUL TURKISH,40.6015988,-73.9938539,Turkish,A
50001390,PRIK THAI KITCHEN,40.7609175,-73.9090313,Thai,A
41461629,LOS BALBUENA RESTAURANT,40.8591704,-73.8979471,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41465278,CHANG XING RESTAURANT,40.6573202,-73.8893668,Chinese,A
50009544,WOK TO WALK,40.7516428,-73.9740775,Asian,A
41701450,CIBO EXPRESS,40.7769271,-73.8739659,Delicatessen,A
50002378,HAPPY YOGURT GARDEN,40.6220598,-74.005956,"Ice Cream, Gelato, Yogurt, Ices",A
41389636,FRANKIE'S TAVERN,40.9051686,-73.9013217,American,B
41575449,MIDNIGHT EXPRESS,40.7797888,-73.9505899,American,A
41130849,PATZERIA'S PERFECT PIZZA,40.7594681,-73.9867714,Pizza,B
50056743,BUNKER,40.7105638,-73.9233984,Japanese,A
41565257,PHYSICAL GRAFFITI,40.727188,-73.984927,CafÃ©/Coffee/Tea,A
41273072,ACE PIZZA,40.7006619,-73.8940569,Pizza,B
41042200,MAMA'S BAR,40.7254063,-73.980971,American,A
41252043,COBBLE HILL CINEMAS,40.6849002,-73.9944095,American,A
40400811,CAFE VOLNA,40.5753998,-73.9626833,Russian,B
41541403,SAPPORO SUSHI RESTAURANT,40.6080033,-74.1624197,Japanese,A
50019203,SOPHIES CUBAN CUISINE,40.708933,-74.0055381,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50015281,MALAYSIA GRILL,40.7993892,-73.9677917,Asian,A
50058627,GLATT CONEY KOSHER CHINESE RESTAURANT,40.619421,-73.964515,Jewish/Kosher,C
50003918,NEW APOLO RESTAURANT,40.710749,-73.950755,Chinese/Cuban,B
50012107,GOOD HOPE RESTAURANT,40.687317,-73.82198,Chinese,B
41343242,EAST PACIFIC,40.5811274,-74.1654888,Asian,B
41315707,LOUKOUMI TAVERNA,40.7707829,-73.9027712,Greek,A
41552183,NEW TERRITORY CAKE SHOP,40.7108912,-73.9965074,Bakery,A
41711510,BEST WOK FLATBUSH,40.6255446,-73.9399568,Chinese,A
41270972,THE SMOKE JOINT,40.6869841,-73.9753572,Barbecue,A
41258550,SUBWAY,40.7518599,-73.9096159,Sandwiches,A
50001427,BASKIN ROBBINS,40.6129002,-74.1209444,"Ice Cream, Gelato, Yogurt, Ices",A
50048632,TEGO RESTAURANT,40.9008879,-73.861806,Spanish,A
41381871,The Heritage Hotel,40.743278,-73.99011,American,A
41393597,TEA SHOP & BAKERY,40.738517,-73.7925917,Chinese,A
50049744,RESTAURANT ANTOJITOS,40.6927098,-73.8544447,Spanish,A
41675816,MACARON,40.7538778,-73.9728313,American,A
40700181,SUBWAY/DONUT CONNECTION,40.5900432,-73.9392495,Sandwiches,A
41218096,CHIPOTLE MEXICAN GRILL,40.7373171,-73.9899175,Mexican,A
40755172,PETER MCMANUS CAFE,40.741859,-73.997653,Irish,A
50017015,AL HORNO LEAN MEXICAN,40.75969,-73.965301,Mexican,A
40560945,AMBASSADOR THEATRE,40.7612624,-73.9850343,American,A
41717446,CEDEAO GRILL,40.8247836,-73.9092348,African,A
50010033,SOHO THAI,40.7201061,-73.9996258,Thai,A
50011935,MANUEL E  RESTAURANT,40.743797,-73.858848,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41040222,EL RINCONCITO DE NAGUA,40.6915227,-73.8648095,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
40719669,GENNARO'S CATERING HALL,40.6253936,-74.0025294,Italian,A
41491097,SUBWAY,40.7526475,-73.9734345,Sandwiches,A
50067966,NEW DREAM STATION CHINESE RESTAURANT,40.8838774,-73.8629306,Chinese,A
41597770,INTERNATIONAL CATERERS,40.8463847,-73.8190113,American,A
50040013,SILVER STAR ROTI SHOP,40.675118,-73.812878,Caribbean,A
50043095,HARBS,40.7738144,-73.9579719,Japanese,A
40390409,THE FAMOUS JIMBO'S HAMBURGER PALACE,40.8136221,-73.9557975,Hamburgers,B
41334633,SHI,40.7458823,-73.9573806,Chinese,B
40386722,SANREMO PIZZA,40.7003507,-73.9060843,Pizza,B
50072344,JEROME'S PIZZA & PASTA,40.8732638,-73.8887424,Pizza,B
41459942,DUNKIN' DONUTS,40.8244752,-73.9091472,Donuts,A
50004725,PRINCE PIZZA,40.598546,-73.960933,Pizza,A
50017041,JUST SALAD,40.7508025,-73.9894835,Salads,A
41436831,GREEK EXPRESS,40.8874702,-73.9075377,Greek,A
40365166,CORNER BISTRO,40.7380122,-74.0037823,American,C
50048254,SNOW & CREAM,40.6360377,-74.0129097,American,A
40402023,LE MARAIS,40.7580081,-73.9842523,Jewish/Kosher,A
50053418,LITTLE KING,40.7147509,-73.9440627,American,A
41557641,LITTLE CHINA CITY,40.8620651,-73.8922473,Chinese,A
40789156,BROOKDALE,40.7175664,-74.0144634,American,A
41430594,1 STOP PATTY SHOP,40.8250241,-73.9481284,Bakery,A
40720599,PEKING DUCK HOUSE,40.714614,-73.9985519,Chinese,A
40365499,YANKEE TAVERN,40.8273059,-73.9252404,American,A
40601159,PERFECTO PIZZERIA,40.792409,-73.9738835,Pizza/Italian,A
41691159,GRAND CAFE,40.8435144,-73.9112573,American,A
41148507,SUBWAY,40.6172297,-73.9924343,Sandwiches,A
41717184,PIACERE,40.7196206,-73.9951594,Italian,A
40719863,PAHAL ZAN RESTAURANT,40.7194256,-73.8450191,Jewish/Kosher,A
50067670,Modoo-Chicken and Noodle Bar,40.761159,-73.765085,Japanese,A
40949680,SPARTAN SOUVLAKI,40.630632,-74.014825,Greek,A
50043234,SUPER TACO,40.6054494,-73.9809368,Mexican,A
50040512,PANDA HOUSE @1638 BEDFORD AVENUE,40.6668906,-73.9567856,American,A
41542299,SOCARRAT NOLITA,40.7244642,-73.9949427,Spanish,A
50066388,GOLDEN LEO RESTAURANT,40.5838538,-73.9505978,Russian,A
41660253,THE MONRO,40.6676485,-73.9872409,English,A
50042501,MIMI,40.7283483,-74.0006612,French,A
41111393,LE SOUK,40.7278852,-73.9993495,Moroccan,B
40922565,SORRENTINE,40.7769271,-73.8739659,American,A
41487281,GOLDEN TERRACE BANQUET HALL,40.6947817,-73.8263239,Indian,A
50001633,MARYMOUNT COLLEGE NUGENTS CAFE,40.7687789,-73.9599117,American,A
50044140,BOULE & CHERIE,40.7759409,-73.9839557,CafÃ©/Coffee/Tea,A
50059138,NOISETTE PATISS`ERIE & CAFE,40.763935,-73.9154956,Bakery,A
41497254,D NAPOLI PIZZA,40.7589628,-73.9688427,Pizza,A
40390163,5 BURRO CAFE,40.7193534,-73.8423707,Mexican,A
50035038,DIVIERA DRIVE,40.718322,-73.958976,Italian,B
50018436,1061 CATERING,40.6227671,-73.9695454,Jewish/Kosher,B
41700183,RICHARD'S DINER & CATERING,40.6360069,-73.8990634,Caribbean,B
50039141,AMALI MOU,40.754522,-73.975915,Greek,A
41333910,VARIETY,40.7154169,-73.9442561,CafÃ©/Coffee/Tea,A
41074128,YER MAN'S IRISH PUB,40.710076,-73.864774,Irish,A
41421941,DUNKIN' DONUTS,40.6666191,-73.8519938,Donuts,A
41713178,DARO'S PIZZA AND CHICKEN,40.7461272,-73.8968894,Pizza,A
50037082,SAKE II,40.8540727,-73.884718,Japanese,A
41209002,TRATTORIA 35,40.7690181,-73.7742812,Italian,A
50048246,EL VALLE SEAFOOD RESTAURANT,40.8657158,-73.9196783,Spanish,A
41222296,CHARLESTON,40.7181282,-73.9576543,American,A
50049620,CHA CHA MATCHA,40.7201712,-73.9962737,CafÃ©/Coffee/Tea,A
41234310,MALIBU DINER,40.7440632,-73.9949221,American,A
50004167,MCDONALD'S,40.7663881,-73.9309862,Hamburgers,A
40787049,BOSTON MARKET,40.7127008,-73.9043489,American,A
41650945,LE PAIN QUOTIDIEN,40.7541858,-73.978951,Bakery,A
41531476,ANGIE'S BREAKFAST SPOT,40.685158,-73.9139616,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50058548,PINO'S PIZZERIA,40.5518281,-74.2121682,Pizza,A
41026640,MEZE,40.6251594,-74.0020463,Greek,A
50056245,MING KEE KITCHEN,40.7218438,-74.0027887,Chinese,C
50054374,BIARRITZ BAKERY,40.8269568,-73.8891786,Bakery,A
41505961,CARIBBEAN CABANA RESTAURANT & LOUNGE,40.6989849,-73.833035,Caribbean,B
50016091,SUBWAY,40.8211745,-73.891144,Sandwiches,A
50056338,FAY DA BAKERY,40.7458101,-73.9028406,Bakery,A
50006461,JING WOK KITCHEN,40.6872903,-73.950751,Chinese,B
41353218,CASSIANO'S PIZZA,40.7597919,-73.9681803,Pizza,A
41337907,GOOD HOPE RESTAURANT,40.6292471,-73.9435871,Caribbean,A
50002421,JEBON,40.729263,-73.988884,Asian,B
41634206,SEA STAR CHINESE RESTAURANT,40.750874,-73.875304,Chinese,A
40950544,LE PAIN QUOTIDIEN,40.7769993,-73.9784708,Sandwiches,A
41721760,ALEX LUNCHEONETTE,40.6949182,-73.9110124,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50070387,EMPANADAS MONUMENTAL,40.8653291,-73.8652187,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50069179,MR V'S PIZZA CAFE,40.543785,-74.232298,Pizza,A
41302781,TRATTORIA IL MULINO,40.7385487,-73.9886861,Italian,A
41523593,EDI & THE WOLF,40.7238208,-73.9788238,German,B
40615672,Playwright Celtic Pub,40.7593232,-73.9879237,Irish,A
50053450,ALFREDO'S PIZZA,40.7712535,-73.8012807,Pizza/Italian,B
41018152,MAMAN & MIMI NOLITA,40.7227683,-73.9944624,French,A
40391383,AIR FRANCE LOUNGE,40.6433507,-73.7889689,French,B
41664674,MORNING GLORY BAKERY,40.7282504,-73.8636982,Bakery,A
41197758,CURRY LEAVES RESTAURANT,40.7414531,-73.9056515,Vietnamese/Cambodian/Malaysia,A
50044420,WONDER FRIED CHICKEN,40.7991043,-73.9521316,Chicken,A
50036126,NEW YORK FRIED CHICKEN & PIZZA,40.5925375,-73.9779121,Chicken,A
40759924,MURRAY'S BAGELS,40.7447443,-73.998511,Bagels/Pretzels,A
41557623,MAMMA'S PIZZA & RESTAURANT,40.755908,-73.76752,Pizza,A
41300049,TASTEE PATTEE BAKERY AND GRILL,40.6451918,-73.9020413,Caribbean,A
40391339,3 GUYS,40.787312,-73.9538783,American,A
41486672,CHIPOTLE MEXICAN GRILL,40.7098573,-74.0063856,Mexican,A
41356242,VIACOM EXECUTIVE DINING ROOM,40.7576782,-73.985965,American,A
50062908,NOODLES 28,40.742648,-73.9800255,Chinese,A
41541674,IHOP,40.6499192,-73.88972,American,A
50019198,NOODLE HOUSE,40.7601632,-73.7312539,Chinese,A
40369017,PALM TOO,40.7514686,-73.9706903,American,B
40388935,SAKEBAR DECIBEL,40.729264,-73.9878113,Japanese,A
50001675,GINO'S CUCINA BRICK OVEN PIZZA,40.6751748,-73.9630744,Pizza/Italian,A
50038325,PINK LILY BAKESHOP,40.7082999,-73.8309294,Bakery,A
40760778,LA NORTENA EXPRESS RESTAURANT,40.7521988,-73.8693247,Mexican,A
41578408,MO IL GELATO,40.7206634,-73.9965324,"Ice Cream, Gelato, Yogurt, Ices",A
41567009,STARBUCKS,40.7620599,-73.9250407,CafÃ©/Coffee/Tea,A
50016982,AIRS CHAMPAGNE PARLOR,40.7306894,-74.0001327,French,A
40395906,ROSA #2 PIZZERIA,40.7133121,-73.8754214,Pizza/Italian,A
50073387,YUMMY CITY,40.7879844,-73.9490792,Chinese,B
41538121,SLICE & CO. BRICK OVEN PIZZA,40.7373012,-73.9971504,Pizza,A
40805827,LAHORE DELICATESSEN,40.7247678,-73.9963895,Bangladeshi,B
41338303,CAFE BRAVO/ POMODORO PIZZA/PLANET GYRO,40.7080723,-74.0137395,American,B
50034819,BORO HOTEL,40.7547897,-73.9358644,American,A
41693861,ACE HOT BAGEL & DELI,40.7708065,-73.7354439,Bagels/Pretzels,A
40534155,ODESSA,40.7264835,-73.9835089,American,A
41616953,DUNKIN' DONUTS,40.7208363,-73.8446401,American,A
41387302,DUNKIN' DONUTS,40.8536055,-73.9343379,Donuts,A
40383825,RUSSIAN SAMOVAR,40.7631611,-73.9847294,Russian,A
40745126,PINOCCHIO RISTORANTE,40.7796687,-73.9469844,Italian,A
50053623,DAK BAKERY,40.7174723,-73.9955378,Bakery,B
50036537,PATRIZIAS OF BROOKLYN,40.7399505,-73.9789431,Italian,A
50065727,THE GRUMPY CAT BAR,40.6384877,-74.017728,American,A
50001368,TEA FLOWER BAKERY,40.6295922,-74.0104891,Chinese,A
41383216,QUEEN SHEEBA RESTAURANT,40.8208534,-73.9447748,Middle Eastern,A
50016825,THE WAYLON,40.7647761,-73.9914339,Tex-Mex,A
41617377,STARBUCKS,40.760386,-73.985678,CafÃ©/Coffee/Tea,A
41143605,BOBBY VAN'S STEAKHOUSE,40.7060887,-74.0111372,Steak,B
50041265,DUNKIN' DONUTS,40.7328857,-73.9868316,Donuts,A
40580683,THE ORIGINAL PIZZA OF AVENUE L,40.6377714,-73.8962808,Pizza,A
41395589,BERIMBAU,40.7300864,-74.0036516,Brazilian,A
41544565,MCDERMOTT'S PUB,40.8426524,-73.8462461,American,A
41168748,DUNKIN' DONUTS,40.8165886,-73.8922764,Donuts,A
41624158,BATTERSBY,40.6831309,-73.9927077,American,A
50018327,MOOT BAR,40.6942049,-73.9610491,American,A
41479685,FISH BONE,40.6517203,-73.9345192,Caribbean,A
50006379,BETTER GOURMET HEALTH KITCHEN,40.6309191,-74.1027606,American,A
41668582,ESSEN,40.7518836,-73.9802649,American,A
50067285,GREAT WALL CHINESE RESTAURANT,40.7515493,-73.8258655,Chinese,A
41360872,DUNKIN' DONUTS,40.5272819,-74.2319153,CafÃ©/Coffee/Tea,A
50046725,MAKE AND BAKE PIZZ,40.7933631,-73.9437032,Pizza,A
50044538,BELLA NOVA'S RISTORANTE,40.7123104,-73.89528,Pizza/Italian,A
40542427,SAKA GURA,40.7512663,-73.9731576,Japanese,A
50009816,city of saints coffee roasters,40.7315102,-73.9899321,CafÃ©/Coffee/Tea,A
50002214,CAMPANIA COAL FIRED PIZZA,40.6136144,-74.0333174,Italian,A
50063607,LA CASA MIA PIZZA,40.5873341,-73.9544547,Pizza/Italian,A
50056599,LITTLE FROG FRANCOIS LATAPIE,40.7772661,-73.9508796,French,A
50008544,UNCLE LOUIE GS ITALIAN ICES & ICE CREAM,40.587303,-73.8139278,"Ice Cream, Gelato, Yogurt, Ices",A
50017177,ALNOOR HALAL DELI,40.6621968,-73.9965978,Middle Eastern,A
41313211,AFRICAN AMERICAN BEST FOOD,40.8110893,-73.9426137,African,A
41222128,COURT DELI RESTAURANT,40.8270316,-73.9244796,American,A
40546676,METROPOLITAN FOOD CAFE OF BROOKLYN COLLEGE,40.6310144,-73.9543721,American,A
41264485,DUNKIN' DONUTS,40.6199071,-73.9890822,Donuts,A
50018095,BURGER KING,40.7510755,-73.8708843,Hamburgers,A
50060234,PRESTO PIZZA,40.718839,-74.0003657,Pizza,B
41549281,DUNKIN' DONUTS,40.7524247,-73.9946125,Donuts,B
41235443,NIZZA,40.7600518,-73.9911112,Italian,A
50013823,MAX FISH,40.7193881,-73.9893811,American,A
41162067,CHEF YU / AZUKI,40.753615,-73.9920415,Chinese,A
50005087,BEIJA-FLOR,40.75459,-73.933897,Brazilian,A
41257592,COUNTRY THYME CUISINE,40.8769551,-73.8376033,Caribbean,A
41123423,J AND B PIZZERIA,40.6262671,-74.163152,Pizza/Italian,A
40571696,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,40.7013412,-73.8080903,Caribbean,A
50050004,EAT FRESH II,40.6835043,-73.9791937,Mediterranean,A
41610426,GLOW THAI RESTAURANT,40.6339292,-74.0265814,Thai,A
40510647,ROTI CORNER RESTAURANT,40.7129453,-73.7819078,Caribbean,A
50057582,JIMMY'S HOUSE,40.7401525,-73.9826897,Chinese,B
40986401,PAX,40.756719,-73.9881415,American,A
50011728,OLD MAN HUSTLE,40.7162263,-73.9896521,American,A
50046593,TEKOA,40.6878838,-73.9957261,American,A
40397359,MCCOY'S PUB,40.7642934,-73.9880259,Irish,A
41293756,STARLIGHT GRILL RESTAURANT & SWEETS,40.7650511,-73.8888522,Pakistani,A
40524910,PARK BILLIARDS,40.8507752,-73.867806,American,A
41686353,LA HOGUERA PAISA RESTAURANT & BAKERY,40.7433982,-73.923902,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
40593528,BLOCKHEADS,40.7627665,-73.9875836,Mexican,A
50043665,MEXICO EN LA PIEL,40.640067,-74.015969,Mexican,B
50039553,NEW YORK CITY CENTER,40.7640622,-73.9792111,American,A
41649353,VIVIR EN ABUNDANCIA,40.7007099,-73.925963,Other,A
41370345,PRONTO PIZZA,40.763472,-73.9089097,Pizza/Italian,A
50057653,LOCAL & VINE,40.7252659,-74.0073543,American,A
50035684,VSPOT ORGANIC,40.7290304,-73.9892769,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
50062755,UCHU,40.7217261,-73.9902826,Japanese,A
50008323,VIA CAROTA,40.7331774,-74.0036512,Italian,A
41575815,BLACKOUT LOUNGE,40.758943,-73.833787,"Bottled beverages, including water, sodas, juices, etc.",A
50068289,KABAB AND GYRO GRILL INC,40.690357,-73.814718,Indian,B
41286241,ATLAS CAFE,40.7126839,-73.9570037,CafÃ©/Coffee/Tea,A
41628361,121 FULTON STREET,40.7101235,-74.0069896,American,A
41616501,ARGOTEA,40.7296991,-73.9954861,American,A
41150646,RUDY'S DELI RESTAURANT,40.7305805,-73.9188719,Spanish,A
41555602,VITHAS COFFEE SHOP,40.8036934,-73.9060118,American,A
40736383,MCDONALD'S,40.6049872,-73.7548568,Hamburgers,A
41511573,BETTER GOURMET HEALTH KITCHEN,40.5744055,-74.106267,American,A
41497741,DONNA MARGHERITIA,40.7664653,-73.9598606,Italian,A
41714881,PATRIZIA'S OF WOODLAWN,40.9005918,-73.8675357,Italian,A
41054554,PHEBES,40.7267999,-73.9912901,American,A
50015103,NEW TASTY HOUSE,40.7534699,-73.8225586,Chinese,A
50004303,TENG DRAGON,40.7961026,-73.9349786,Chinese,A
40575616,SOUVLAKI HOUSE,40.6914365,-73.9864431,Greek,A
41362524,FRESH,40.6413111,-73.7781391,American,A
41030858,LA MIA PIZZA,40.7712732,-73.953137,Pizza,C
41648700,LITTLE SHEEP MONGOLIAN HOT POT,40.7621083,-73.8299245,Chinese,A
40425131,BAKER'S DOZEN BAGEL,40.70848,-73.829634,Bagels/Pretzels,A
41537422,SALERNO PIZZA,40.767289,-73.922863,Pizza/Italian,A
41290414,K LOVE Q CHINESE RESTAURANT,40.8465981,-73.8322985,Chinese,B
50058350,XIANG ZHI RESTAURANT,40.640471,-74.008345,Chinese,A
41556209,NEW EMPIRE KITCHEN,40.7824942,-73.7947554,Chinese,A
50033281,LINCOLN SQUARE STEAK,40.7775086,-73.9833154,Steak,C
41582797,4618 BAKERY,40.643129,-74.0018386,Bakery,A
41706992,RED MANGO,40.7215896,-73.8449982,"Ice Cream, Gelato, Yogurt, Ices",A
50047276,SUBWAY,40.7124324,-73.8794672,American,A
41576339,ASYA INDIAN RESTAURANT,40.6996466,-73.992168,Indian,A
41658672,XING HUI LINDA KITCHEN,40.8201411,-73.8182417,Chinese,A
41562311,ENZO'S PIZZA,40.6842252,-73.8593593,Pizza/Italian,A
50010848,PIZZA ITALIA,40.7419164,-74.0014347,Pizza/Italian,B
50046803,MO GELATO,40.768975,-73.9634559,"Ice Cream, Gelato, Yogurt, Ices",A
50044182,HINTERLANDS,40.645994,-73.9720101,American,A
50002055,ROCKAWAY BEACH SURF CLUB,40.5888798,-73.8120725,American,A
50000367,TELLY'S TAVERNA,40.7754484,-73.9139503,Greek,A
50041317,HELLO BROOKLYN,40.7074993,-73.9503865,American,A
50052840,US FRIED CHICKEN & PIZZA,40.6750024,-74.0099171,Chicken,A
50060418,DANISH GOURMET GRILL,40.7478645,-73.9740324,Sandwiches/Salads/Mixed Buffet,A
50061189,GOOD SEED,40.7520964,-73.9906904,Salads,A
40751835,THE ROXY HOTEL,40.7188563,-74.0048437,American,A
40880715,BLUE SMOKE,40.7421817,-73.983807,American,A
41456472,B BAR AND GRILL,40.727043,-73.9918739,American,B
41378724,SCHNIPPER'S QUALITY KITCHEN,40.7561722,-73.9903665,Hamburgers,A
50038979,ARTICHOKE BASILLE'S PIZZA,40.6809388,-73.9771355,Italian,A
41303170,JC MAR RESTAURANT,40.6735701,-73.9504664,Spanish,B
40783903,GRADISCA RESTAURANT,40.7370246,-73.9986856,Italian,A
50002431,DUE AMICI,40.6413111,-73.7781391,Italian,A
50009810,KUNG FU TEA,40.7206985,-73.8467275,CafÃ©/Coffee/Tea,A
41692971,B BO SING BAKERY,40.612791,-73.982165,Bakery,C
40378534,PORT O' CALLS,40.688197,-73.8493844,American,A
50008096,MASTER WONTON,40.6144286,-73.9743347,Chinese,A
40483695,MARQUIS THEATER,40.7578916,-73.9860602,American,A
41527419,SURYA SWEETS & SNACKS,40.7353085,-73.7166945,Vegetarian,A
41211257,LA ISLA RESTAURANT,40.8171316,-73.9224791,Spanish,B
50073073,WILD GINGER VEGAN BJQ,40.7188851,-73.9553716,Vegetarian,A
41237648,TUSCANY CAFE,40.6413111,-73.7781391,CafÃ©/Coffee/Tea,A
41267880,PRET A MANGER,40.7532798,-73.9868296,Sandwiches,A
50051282,MUNCHIES,40.8475842,-73.901338,Hamburgers,A
41389275,OAXACA DELI AND TAQUERIA,40.6338672,-74.123912,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50019102,THAI SLIDERS RESTAURANT,40.7076828,-74.0061835,Thai,A
50034608,PALACIO CHINO RESTAURANT,40.6411978,-74.0141071,Chinese,A
41643407,THE BROOKLYN STRATEGIST,40.6827064,-73.9954754,American,A
40994221,MANGIA,40.7417132,-73.9906611,Italian,A
41444866,PIES-N-THIGHS,40.7111488,-73.961378,American,A
41005015,DUNKIN' DONUTS,40.52222,-74.215754,Donuts,A
41387010,SARAGHINA,40.6836677,-73.9353703,Italian,A
41072012,TOMATO AND BASIL PIZZA,40.6773565,-73.9834276,Pizza/Italian,A
41477995,RJC FAMILY'S CAFE,40.8607228,-73.9021873,Mexican,A
50015081,XI'AN FAMOUS FOODS,40.7720172,-73.9544858,Chinese,A
41517953,JAMBA JUICE,40.752156,-73.995159,"Juice, Smoothies, Fruit Salads",A
40877247,ZORBA'S,40.775064,-73.913373,Greek,A
50005068,JALAPENO KING,40.660317,-73.9941943,Tex-Mex,B
41701897,MY KITCHEN,40.70999,-73.846392,Continental,A
50036043,THE MALT HOUSE,40.7096061,-74.0092725,American,A
50054471,NEW YORK KOSHARY,40.6209675,-74.0258526,Egyptian,A
40545741,BOB'S STEAK & CHOP HOUSE,40.7593943,-73.9749098,American,B
41419111,DUNKIN' DONUTS,40.7667909,-73.8276598,Donuts,A
50051111,LESSINGS- BULOVA CORPORATE CENTER,40.7658309,-73.8919254,American,A
41158614,GOLDEN STAR GARDEN,40.8698708,-73.8456164,Chinese,A
50043327,HAND PULL NOODLE & DUMPLING HOUSE,40.6148916,-73.9940711,Chinese,A
50044460,MOROCHO BAKERY,40.7516593,-73.8547474,Bakery,A
40853174,EL FAMILAR RESTAURANT,40.7050553,-73.809199,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50009411,DELICIAS CANELAS #4,40.6986772,-73.8069815,Bakery,B
50036835,JENNY COFFEE SHOP,40.8319553,-73.902001,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41699967,NEW KING HOUSE,40.7520029,-73.8553837,Chinese,B
41543374,HUDSON STATION,40.7536392,-73.9955145,American,A
41289258,PATRON MEXICAN GRILL,40.7592186,-73.9917301,Mexican,A
50053572,SAMUI,40.6974135,-73.9704323,Thai,A
50067107,BLUE BOTTLE COFFEE,40.7103576,-74.0111664,CafÃ©/Coffee/Tea,A
50013681,THE HOUSE IN GRAMERCY PARK,40.7361844,-73.9877045,American,A
41640893,OSAKA SUSHI,40.5876163,-73.9554774,Japanese,A
41174270,DUNKIN' DONUTS,40.7072779,-73.83603,Donuts,A
40383609,REAL MADRID RESTAURANT,40.6263122,-74.1585176,Spanish,A
40513662,PIAXTLA ES MEXICO DELI,40.6445331,-74.0105559,Mexican,A
50036244,MAMMA LORNA'S RESTAURANT,40.8696266,-73.8429791,Caribbean,A
41719158,LOBSTER HOUSE,40.7309985,-73.863401,Asian,C
41390129,SARABETH,40.7513056,-73.9830338,American,A
40513798,SOHO GRAND HOTEL,40.7220574,-74.0043744,American,A
41454995,MANOLO TAPAS RESTAURANT,40.847142,-73.9384227,Tapas,A
41429464,STAUNTON'S BAR RESTAURANT,40.7359822,-73.7464147,Irish,A
50001076,MILK & HONEY CAFE,40.6343373,-73.9661268,CafÃ©/Coffee/Tea,A
